listing_id,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,color,doors
BMW100305,X3,2022,39295.47,Automatic,17986,Hybrid,30,26.8,2,Green,4
BMW100306,i3,2023,59314.92,Manual,11229,Electric,30,38.3,3.5,Black,5
BMW100307,3 Series,2006,6089.22,Automatic,220401,Diesel,235,40.1,2,Grey,4
BMW100308,1 Series,2013,28003.34,Automatic,131794,Diesel,145,25.5,4.4,Red,5
BMW100309,3 Series,2012,16265.28,Semi-Auto,150220,Hybrid,125,26,2,Blue,3
BMW100310,5 Series,2010,14972.4,Automatic,170812,Petrol,205,31.5,2,Silver,4
BMW100311,1 Series,2007,11843.92,Manual,194792,Diesel,205,29.6,2,Black,5
BMW100312,4 Series,2019,28487.98,Semi-Auto,69484,Diesel,150,29,1.5,Red,2
BMW100313,6 Series,2023,43383.33,Manual,17973,Diesel,150,47.8,3,White,5
BMW100314, X3 ,2007,7358.66,Automatic,207262,Petrol,30,24.5,2,Black,4
BMW100315,2 Series,2008,9200.73,Manual,178885,Hybrid,30,39.9,2,Black,3
BMW100316,8 Series,2007,25226.72,Automatic,199243,Petrol,0,35.6,3,Blue,4
BMW100317,7 Series,2018,51079.4,Automatic,81942,Petrol,150,35.3,2,White,4
BMW100318,X1,2018,25187.73,Automatic,72685,Petrol,125,40.9,2,Grey,5
BMW100319,i8,2007,15898.29,Semi-Auto,209777,Diesel,235,42,2,Black,5
BMW100320,3 Series,2008,15616.07,Automatic,198693,Petrol,145,18.8,4.4,Silver,4
BMW100321,3 Series,2013,20174.99,Manual,123700,Petrol,125,40.1,2.5,White,4
BMW100322,5 Series,2008,17754.29,Manual,177030,Petrol,30,33.5,2.5,Green,5
BMW100323,X2,2022,39257.99,Manual,17353,Diesel,125,34,1.6,White,5
BMW100324,7 Series,2021,62233.19,Automatic,24788,  Petrol  ,20,38.5,2,Black,4
BMW100325,3 Series,2021,37200.31,Manual,35150,Petrol,205,29,2,Black,5
BMW100326,4 Series,2009,17056.14,Semi-Auto,178634,Electric,150,49.2,2,Green,5
BMW100327,6 Series,2008,10906.58,Manual,196439,Diesel,30,24.6,2,Blue,4
BMW100328,4 Series,2019,32598.7,Semi-Auto,50168,Diesel,,37.7,2,Red,5
BMW100329,4 Series,2022,39440.39,Semi-Auto,26001,Diesel,150,38.2,1.5,Green,2
BMW100330,4 Series,2006,7892.73,Semi-Auto,215073,Diesel,145,36.9,1.6,White,5
BMW100331,M4,2010,34298.11,Manual,174864,petrol,125,35.3,3,Green,4
BMW100332,5 Series,2011,24718.51,Automatic,159217,Petrol,125,23.6,3.5,Green,5
BMW100333,Z4,2018,28689.98,Automatic,70375,Diesel,145,21.2,2.5,Red,4
BMW100334,5 Series,2006,4791.43,Semi-Auto,217869,Diesel,150,44.9,2,White,5
BMW100335,i3,2014,26881.82,Automatic,102983,Diesel,20,,2,Black,5
BMW100336,X4,2013,23253.33,Semi-Auto,136757,Petrol,150,38.1,3,White,5
BMW100337,X5,2016,52186.3,Semi-Auto,81450,Diesel,205,34.2,3,Grey,5
BMW100338,M5,2022,65992.97,Semi-Auto,19407,Diesel,150,41.5,2.5,Red,4
BMW100339,Z4,2006,2807.25,Manual,225166,Petrol,145,33.9,1.5,,2
BMW100340,1 Series,2016,24588.3,Automatic,95217,Diesel,0,36.7,2,White,4
BMW100341,i8,2017,49290.89,Manual,72897,Diesel,205,25.4,2,Green,4
BMW100342,8 Series,2016,47020.11,Manual,98137,Diesel,235,35.9,3,Red,4
BMW100343,1 Series,2016,26806.37,Semi-Auto,100073,  Petrol  ,150,36,2,Silver,4
BMW100344, 1 Series ,2022,35448.83,Automatic,21855,Diesel,20,57.6,2,Grey,5
BMW100345,1 Series,2016,26271.24,Semi-Auto,,Petrol,145,34.7,2,Grey,4
BMW100346,5 Series,2022,40932.11,Semi-Auto,25875,Petrol,125,33.8,2.5,Red,3
BMW100347,M3,2023,66345.12,Semi-Auto,500,Diesel,125,47.1,2,Silver,3
BMW100348,1 Series,2017,27745.76,Automatic,79093,Hybrid,145,37.8,2.5,Blue,4
BMW100349,X3,2014,30509.83,Semi-Auto,123981,Petrol,150,36.7,4.4,Red,5
BMW100350,3 Series,2009,11271.82,Manual,,Diesel,20,45.2,2,Silver,5
BMW100351,1 Series,2019,33135.13,Manual,52679,Diesel,20,32.8,,Silver,3
BMW100352,3 Series,2019,33210.46,Automatic,63153,Petrol,125,40.6,1.5,White,4
BMW100353,3 Series,2023,47552.01,Manual,720,Diesel,0,29.2,3.5,White,3
BMW100354,5 Series,2020,36016.8,Semi-Auto,46631,Diesel,235,26.8,2,Green,4
BMW100355, 5 Series ,2012,21027.64,Manual,139555,Petrol,125,29.2,3,,4
BMW100356,4 Series,2011,16874.71,Manual,147738,Diesel,30,23.2,3.5,Blue,4
BMW100357,7 Series,2011,34080.95,Manual,161992,Diesel,0,21,2.5,Green,4
BMW100358,M3,2010,33899.61,Manual,172556,Electric,150,44.9,1.5,Green,3
BMW100359,7 Series,2021,71259.46,Automatic,40989,Diesel,,18.7,4.4,Grey,4
BMW100360,1 Series,2005,5540.82,Manual,245233,Diesel,235,40.4,1.6,Silver,4
BMW100361,4 Series,2006,9550.42,Semi-Auto,204687,Petrol,205,32.1,2,Grey,3
BMW100362,3 Series,2017,28706.39,Manual,84912,diesel,145,47,1.6,,5
BMW100363,X3,2014,22020.58,Manual,121812,Petrol,150,37,2,Blue,5
BMW100364,3 Series,2017,32558.41,Manual,82410,Petrol,205,44.6,2,Silver,3
BMW100365,X1,2007,8378.18,Semi-Auto,224307,Petrol,125,38.4,2,Silver,4
BMW100366,4 Series,2016,26302.88,Manual,94568,Petrol,125,31.7,2,White,5
BMW100367,4 Series,2012,19160.95,Semi-Auto,140249,Diesel,20,46.5,2,Green,3
BMW100368,3 Series,2018,30380.07,Automatic,72637,Diesel,30,30.3,2,Silver,4
BMW100369, X1 ,2023,51273.07,Manual,10265,Diesel,145,26.2,4.4,Red,5
BMW100370,X1,2014,31026.42,Semi-Auto,116667,Petrol,125,42.6,3.5,Red,4
BMW100371,3 Series,2005,12897.47,  Semi-Auto  ,237961,Diesel,235,29.9,3,Blue,4
BMW100372,i8,2019,52334.66,semi-auto,53386,Petrol,30,29.3,2,Grey,4
BMW100373,1 Series,2020,37784.17,Manual,50968,Petrol,125,29.6,2,Grey,5
BMW100374,5 Series,2014,19982.61,Automatic,116796,Hybrid,150,33.7,2.5,Black,4
BMW100375,M4,2022,66916.73,Manual,17453,Diesel,205,37,3.5,Silver,3
BMW100376,3 Series,2022,38868.56,Semi-Auto,22202,Petrol,145,30.6,3,Grey,4
BMW100377,X1,2021,31358.1,Semi-Auto,27856,Diesel,125,,1.5,Green,4
BMW100378,6 Series,2008,12507.13,Automatic,178061,Diesel,0,26.7,2.5,Black,5
BMW100379,5 Series,2011,14628.68,Manual,,Petrol,150,28.6,2,Green,4
BMW100380,4 Series,2013,20421.51,Manual,130458,Hybrid,0,47.8,2,Grey,4
BMW100381, X2 ,2021,45233.97,Automatic,33086,Electric,145,31,1.5,Blue,4
BMW100382,X3,2008,9448.45,SEMI-AUTO,186749,Diesel,125,42,2,Blue,4
BMW100383,X4,2008,9553.65,Automatic,188063,Petrol,125,43.8,2.5,Green,5
BMW100384,X6,2005,11320.78,Manual,229113,Petrol,145,42.1,2,Green,4
BMW100385,3 Series,2022,46541.35,Manual,19562,Hybrid,,31,3,Silver,4
BMW100386, 6 Series ,2009,14962.39,Automatic,172770,Petrol,20,,2,Silver,5
BMW100387,X3,2013,21332.32,Manual,137695,Diesel,145,35.3,2,Grey,5
BMW100388,X5,2007,27997.46,Manual,199900,Petrol,145,41.3,3,,4
BMW100389,8 Series,2019,61445.17,Automatic,67440,Petrol,235,23.8,3.5,Grey,4
BMW100390,X5,2013,34264.62,Automatic,136264,Diesel,150,45.7,1.5,Red,5
BMW100391, 7 Series ,2012,36594.31,Automatic,151268,HYBRID,125,35.1,2.5,Blue,3
BMW100392,3 Series,2023,41407.79,Semi-Auto,8415,Petrol,205,47.9,1.6,Blue,4
BMW100393,X1,2020,40214.16,Automatic,52763,Diesel,30,16.1,2.5,Red,5
BMW100394,1 Series,2010,9700.6,Automatic,167290,Petrol,145,39.9,1.5,Red,5
BMW100395,6 Series,2022,40171.26,Automatic,31221,Petrol,235,32.5,2.5,Silver,5
BMW100396,X3,2013,25084.66,Automatic,130112,Petrol,30,48.6,3,Blue,3
BMW100397,5 Series,2015,31882.01,Automatic,100348,Diesel,125,51.9,2.5,Green,4
BMW100398,X2,2007,16327.21,Semi-Auto,196498,Diesel,235,27.9,3.5,Black,3
BMW100399,X3,2019,35911.45,SEMI-AUTO,60871,Petrol,20,22.6,2,Silver,4
BMW100400,X1,2016,37178.71,Automatic,91667,Hybrid,150,29.1,3.5,Silver,3
BMW100401,X3,2006,4812.31,Semi-Auto,222692,Diesel,150,40.8,1.5,Grey,4
BMW100402, 3 Series ,2022,39266.18,  Manual  ,10655,Hybrid,20,37.2,2.5,White,4
BMW100403,3 Series,2014,27340.41,Semi-Auto,110391,Petrol,125,37.4,3,Blue,4
BMW100404,M5,2005,20481.14,Automatic,227013,Diesel,235,20.2,3,Red,4
BMW100405,6 Series,2020,36775.92,Manual,57614,Petrol,150,,3,Grey,5
BMW100406,X1,2019,33769.28,Manual,53168,Petrol,235,42.6,3.5,Green,5
BMW100407,4 Series,2013,23140.58,Automatic,128682,Diesel,,21,2,Silver,4
BMW100408,3 Series,2018,31406.07,Automatic,,Diesel,125,26.5,3,Black,5
BMW100409,7 Series,2012,35572.19,Semi-Auto,140018,Hybrid,145,38.8,3,Grey,4
BMW100410,5 Series,2007,9433.68,Manual,216793,Petrol,125,31.8,2,Grey,5
BMW100411,M2,2018,55792.43,Automatic,77711,Petrol,145,35.5,3,Silver,4
BMW100412,3 Series,2007,5295.72,Automatic,201004,Diesel,150,36.3,2,,4
BMW100413,4 Series,2021,43598.86,Manual,38549,Petrol,145,32.6,3,Black,5
BMW100414,i3,2023,44372.33,Automatic,17313,Diesel,145,27.1,3,Green,5
BMW100415,X1,2006,9021.01,Automatic,230266,Diesel,145,,3.5,Grey,4
BMW100416,X1,2013,25487.85,Manual,133207,Diesel,205,35.2,3,Red,4
BMW100417,1 Series,2017,37970.3,Semi-Auto,84587,Petrol,235,21.6,4.4,White,4
BMW100418,X1,2015,30592.2,Automatic,104829,Hybrid,125,35.5,2.5,Red,5
BMW100419,5 Series,2023,46410.68,Manual,3549,Petrol,150,41.8,3,Black,4
BMW100420,7 Series,2012,34302.37,Semi-Auto,141574,Diesel,145,46.8,1.6,Silver,2
BMW100421,3 Series,2005,1857,Semi-Auto,214094,Petrol,125,53.6,1.5,Blue,4
BMW100422,3 Series,2010,14077,Automatic,172094,Diesel,150,38.5,1.6,White,3
BMW100423,X1,2017,28601.93,Manual,83073,Petrol,205,50.2,3,Red,5
BMW100424,X3,2015,25680.51,Semi-Auto,98181,Diesel,0,48,1.6,Red,4
BMW100425,5 Series,2005,8177.3,Semi-Auto,221205,Petrol,150,36.4,3,Grey,3
BMW100426,X7,2023,64341.01,Manual,24408,Petrol,125,29.9,2,Blue,3
BMW100427,3 Series,2015,23330.64,Manual,114650,DIESEL,0,43.6,2,Blue,5
BMW100428,1 Series,2018,38732.51,Semi-Auto,63109,Diesel,150,29.1,4.4,Silver,4
BMW100429,5 Series,2019,43178.32,Automatic,76222,Electric,205,35.3,2,Black,4
BMW100430,X1,2017,42798.95,Automatic,85725,Electric,205,34.8,3,Red,5
BMW100431,i3,2019,37532.6,Manual,54794,Diesel,205,45.5,3,Black,4
BMW100432,X1,2016,22891.79,Semi-Auto,95598,Diesel,20,18.2,1.6,Black,4
BMW100433, X3 ,2021,36730.87,Automatic,37324,Petrol,150,41.3,1.5,Green,5
BMW100434,Z4,2016,26029.33,Manual,94094,Petrol,30,32.6,2,White,4
BMW100435,X2,2006,10587.89,Manual,216340,Diesel,145,32.4,3,Red,5
BMW100436,X1,2020,34916.34,Semi-Auto,38851,Hybrid,145,38.8,1.5,White,3
BMW100437,8 Series,2022,64594.84,Automatic,32990,Petrol,205,23.3,2.5,Green,4
BMW100438,3 Series,2019,40345.58,Semi-Auto,37703,Petrol,30,35.4,2,,5
BMW100439,1 Series,2009,14955.59,Automatic,168158,Petrol,20,33,1.5,White,2
BMW100440,3 Series,2010,17158.09,Automatic,163001,Diesel,125,35.2,2.5,Green,5
BMW100441,X3,2017,34690.5,Manual,73582,Diesel,150,30.9,3.5,Grey,4
BMW100442, 3 Series ,2011,19838.04,Automatic,155241,Diesel,20,26.4,3.5,,4
BMW100443,3 Series,2006,5533.97,Semi-Auto,212767,Diesel,125,32.9,2,Black,3
BMW100444,1 Series,2009,10938.25,Automatic,188651,Diesel,150,55.7,1.6,Silver,3
BMW100445,Z4,2014,23454.4,Automatic,133120,Petrol,145,36.7,1.6,Green,4
BMW100446,2 Series,2014,18899.66,Automatic,132888,Diesel,,51.6,2,Red,5
BMW100447,M3,2012,34263.39,Automatic,141072,Diesel,125,29.8,2.5,Black,4
BMW100448,X5,2010,29971.57,Manual,176343,Petrol,125,15,2,Silver,4
BMW100449, 7 Series ,2013,38863.58,Automatic,120524,Petrol,145,35.7,2,Grey,4
BMW100450,i3,2012,18525.06,Manual,149259,Petrol,125,25.9,2,Silver,4
BMW100451, 3 Series ,2023,38826.14,Automatic,2763,Hybrid,205,41.5,2,Silver,4
BMW100452,M2,2006,18111.09,Automatic,214919,PETROL,20,23.8,2.5,Black,3
BMW100453,1 Series,2013,20630.79,Semi-Auto,138983,Diesel,205,37.7,2,Red,4
BMW100454,7 Series,2017,51507.71,Automatic,85210,  Petrol  ,150,30.7,2.5,Grey,4
BMW100455,5 Series,2013,20579.37,Automatic,128532,Petrol,145,32.3,1.6,Red,4
BMW100456,5 Series,2018,38714.35,Semi-Auto,75225,Petrol,20,,4.4,White,4
BMW100457,X3,2011,19378.57,Manual,159913,Diesel,150,33.6,2,Red,3
BMW100458,8 Series,2011,31902.8,automatic,159842,Petrol,125,49,2,,3
BMW100459,M4,2021,58204.25,Automatic,37254,Diesel,145,38.2,2,Green,3
BMW100460,6 Series,2016,26566.01,Automatic,112485,Petrol,0,,2.5,Grey,4
BMW100461,X3,2005,12644.56,Semi-Auto,221523,Diesel,145,43.1,3.5,Black,4
BMW100462,1 Series,2023,45226.89,Manual,7522,Petrol,150,41.4,3,White,2
BMW100463,3 Series,2019,28900.7,Automatic,64035,Hybrid,145,38.3,1.5,Red,5
BMW100464,X1,2007,11782.48,Automatic,210139,Diesel,20,26.4,2,White,4
BMW100465,3 Series,2005,1500,Manual,238288,Hybrid,205,50.9,1.5,Red,4
BMW100466,4 Series,2016,22461.55,Automatic,92120,Petrol,30,44.3,1.5,Black,5
BMW100467,X5,2009,26032.52,Semi-Auto,169388,Petrol,125,43.6,2,Grey,4
BMW100468,5 Series,2012,20102.27,Automatic,130782,Petrol,20,25.7,2,Blue,4
BMW100469,2 Series,2007,3895.77,Semi-Auto,208440,Petrol,205,24.8,2,Red,4
BMW100470,Z4,2018,,Manual,64167,Diesel,150,46.8,2,Grey,4
BMW100471,i8,2014,62354.75,Semi-Auto,113756,Electric,20,15,3,Black,4
BMW100472,X2,2016,23187.52,Semi-Auto,92595,Petrol,145,36.7,2,Silver,4
BMW100473,X3,2007,5212.94,Automatic,209360,Petrol,125,39.8,1.5,Red,4
BMW100474,M3,2010,32426.84,Automatic,172806,Diesel,150,32.5,2,Silver,4
BMW100475,1 Series,2005,9141.73,Manual,225292,Diesel,20,29.6,2.5,Green,4
BMW100476,X4,2019,30965.24,Automatic,54265,Hybrid,20,39.7,2.5,,4
BMW100477,3 Series,2014,30431.45,Semi-Auto,123600,Electric,125,44.9,2,Red,4
BMW100478, 5 Series ,2023,40220.64,Semi-Auto,12134,Petrol,20,24.1,3,Silver,5
BMW100479,3 Series,2005,10228.08,Semi-Auto,233229,Petrol,145,28.3,3.5,Grey,4
BMW100480,X3,2006,12207.77,Semi-Auto,213979,Diesel,,,3.5,Grey,5
BMW100481,X1,2020,36698.8,Automatic,44773,Petrol,125,41.5,2.5,White,4
BMW100482,3 Series,2007,11911.15,Automatic,213303,Petrol,125,41.1,2.5,Grey,4
BMW100483,3 Series,2020,33349.55,Automatic,52917,Diesel,30,37.6,2,Red,4
BMW100484,i3,2009,9069.4,Automatic,185419,Petrol,30,31,1.6,Green,5
BMW100485,3 Series,2010,11743.02,Automatic,163906,Diesel,125,39.8,2,Black,4
BMW100486,1 Series,2013,24441.17,Automatic,117717,Petrol,30,41.2,2,Green,4
BMW100487,3 Series,2005,2405.52,Manual,217660,Petrol,150,32.9,1.6,Black,3
BMW100488,X2,2021,37167.52,Semi-Auto,16174,Hybrid,235,44.9,1.6,Blue,3
BMW100489,Z4,2023,50085.6,Semi-Auto,25169,Diesel,30,31,4.4,Blue,4
BMW100490,X1,2007,12893.29,Automatic,205629,Diesel,125,25.3,3,Grey,5
BMW100491,6 Series,2017,23286.29,Automatic,95757,Diesel,150,54.1,1.5,White,4
BMW100492,3 Series,2014,22929.6,Automatic,109939,Petrol,150,36.9,2.5,Silver,5
BMW100493,1 Series,2010,15876.76,Semi-Auto,171671,Diesel,30,34.1,2.5,Silver,4
BMW100494,X5,2010,28571.57,  Automatic  ,179729,Petrol,125,35.7,2.5,White,5
BMW100495,2 Series,2014,22678.47,Semi-Auto,122148,Hybrid,125,26.8,2,Red,3
BMW100496, i3 ,2019,33985.22,Automatic,59179,Hybrid,145,38.2,2,Green,4
BMW100497, X1 ,2018,29220.25,Manual,66154,Petrol,145,36.8,1.5,Red,4
BMW100498,4 Series,2016,25775.09,Automatic,111975,Petrol,145,41.2,2,Green,3
BMW100499,X5,2015,49147.17,Semi-Auto,96115,Petrol,125,31.1,3,White,4
BMW100500,X5,2014,38441.93,automatic,131231,Petrol,0,43.4,2.5,Red,4
BMW100501,6 Series,2006,3705.82,Manual,214365,Petrol,,42.7,2.5,,4
BMW100502,X3,2015,32575.5,Manual,111617,Diesel,145,28,4.4,White,5
BMW100503,3 Series,2019,28883.94,Manual,61858,Petrol,150,30,2,Silver,3
BMW100504,i3,2010,17575.56,Manual,159998,Hybrid,125,28.7,2,Red,5
BMW100505,3 Series,2020,48146.74,semi-auto,56001,Petrol,20,25.5,4.4,Red,4
BMW100506,X5,2013,32127.07,Automatic,118727,Diesel,,29.1,1.6,Grey,3
BMW100507,7 Series,2015,41898.5,  Manual  ,121844,Diesel,235,46.2,2,,4
BMW100508,3 Series,2012,21517.46,Automatic,151189,Petrol,145,23.4,3,Silver,4
BMW100509,3 Series,2023,39621.98,Manual,20881,Petrol,,23.2,2,Black,4
BMW100510,5 Series,2014,20519.48,Automatic,126522,Diesel,125,30.9,2,Blue,4
BMW100511,3 Series,2013,24877.2,Semi-Auto,127428,Petrol,125,23.7,3,Black,5
BMW100512,X5,2019,68982.93,Automatic,59346,Diesel,20,30.2,4.4,Silver,4
BMW100513,M3,2022,63555.48,Automatic,30468,Petrol,145,43.2,2.5,Black,4
BMW100514,6 Series,2011,25393.82,Automatic,150389,Petrol,145,38.5,4.4,Grey,5
BMW100515,3 Series,2019,28123.08,Semi-Auto,73031,Petrol,150,49.3,1.6,Grey,3
BMW100516,X3,2023,50464.34,manual,8942,Electric,150,51,2,Black,4
BMW100517,5 Series,2005,6518.05,Automatic,230040,Diesel,125,32.5,3,Green,5
BMW100518,7 Series,2022,69168.13,Automatic,27861,Diesel,125,28.7,3.5,Red,5
BMW100519,3 Series,2010,11743.5,Manual,167834,Diesel,0,31,1.6,White,4
BMW100520,5 Series,2007,4646.93,Manual,219607,Petrol,125,39.4,2,Grey,3
BMW100521,3 Series,2011,17517.52,Automatic,147810,Diesel,125,32.6,2,Black,5
BMW100522,4 Series,2010,18841.84,Semi-Auto,167550,Diesel,30,21.6,3,Grey,4
BMW100523,3 Series,2015,31637.31,Manual,105949,Diesel,145,29.1,4.4,,5
BMW100524,5 Series,2013,23745.29,Manual,122549,Petrol,205,19.7,3.5,Silver,5
BMW100525,4 Series,2007,14293.19,Automatic,196340,Petrol,145,29.6,3.5,Black,4
BMW100526,X7,2017,52861.29,Manual,94198,Diesel,125,26.7,3,Black,4
BMW100527,7 Series,2011,37479.17,Semi-Auto,147505,Diesel,30,34,3,Black,5
BMW100528,2 Series,2009,17035.94,Automatic,183270,Petrol,125,35,2.5,Grey,4
BMW100529,5 Series,2015,27865.37,Manual,113798,Petrol,150,37.8,2,Blue,4
BMW100530,3 Series,2019,33678.34,Manual,58453,Diesel,205,30.5,2,Blue,5
BMW100531,X1,2022,38707.06,Automatic,28679,Petrol,0,30.7,2,Red,4
BMW100532,3 Series,2010,25328.25,Semi-Auto,157111,Petrol,30,35.9,3.5,White,5
BMW100533,X3,2010,16337.9,Semi-Auto,181250,Diesel,125,46.5,2,Blue,3
BMW100534,5 Series,2006,1500,Manual,208599,Petrol,145,34.9,1.5,Grey,3
BMW100535,1 Series,2021,36138.4,Automatic,41062,Petrol,125,26.3,2.5,White,4
BMW100536,5 Series,2016,30109.71,Automatic,100604,Petrol,145,37.2,2,Grey,4
BMW100537,1 Series,2013,25477.95,Automatic,148138,Diesel,150,20.7,3,Green,5
BMW100538,1 Series,2007,9613.03,Automatic,203146,Diesel,125,24.8,3,White,4
BMW100539,X5,2007,350000,Automatic,205916,Diesel,125,47.4,1.6,Silver,3
BMW100540,3 Series,2017,30680.55,Manual,84025,Petrol,0,23.6,3,Red,3
BMW100541,3 Series,2019,34132.85,Manual,66804,Petrol,125,44.8,2,Blue,4
BMW100542,5 Series,2013,25519.69,Automatic,128825,Diesel,150,39.6,3,Blue,4
BMW100543, 5 Series ,2016,24063.48,AUTOMATIC,95126,Hybrid,,41.5,1.6,White,5
BMW100544,X3,2005,3144.38,Automatic,228642,Petrol,150,36.7,2,Silver,4
BMW100545,5 Series,2019,35453.23,Automatic,63516,Petrol,20,26.6,3.5,Red,5
BMW100546,1 Series,2021,33355,Semi-Auto,41712,Petrol,20,23.3,2,Green,5
BMW100547,X1,2019,36831.92,Automatic,64841,Petrol,150,48.7,3,Green,5
BMW100548,5 Series,2007,9415.41,Automatic,199251,Diesel,145,21.1,3,Blue,5
BMW100549,X1,2007,4809.16,Automatic,198959,diesel,125,37.4,1.6,,3
BMW100550,2 Series,2018,28712.89,Semi-Auto,80761,Diesel,235,35,1.5,Silver,5
BMW100551,X5,2011,32996.33,Semi-Auto,181867,Petrol,145,42,2,Black,4
BMW100552,3 Series,2005,6909.15,Automatic,235107,Hybrid,0,,2.5,White,4
BMW100553,2 Series,2009,,Automatic,182801,Hybrid,205,33.6,2,Grey,4
BMW100554,X3,2017,35505.21,Automatic,87214,Diesel,145,33.3,3.5,White,4
BMW100555,2 Series,2013,29621.36,Automatic,123816,Electric,125,,2,Grey,4
BMW100556,3 Series,2018,38107.71,Semi-Auto,60039,Petrol,30,27.2,3,,3
BMW100557,X2,2005,1500,Semi-Auto,237420,Petrol,30,23.9,2,White,5
BMW100558,1 Series,2014,22949.4,Manual,127051,Diesel,30,27.4,2.5,Silver,4
BMW100559,3 Series,2015,25957.92,Manual,109456,Diesel,150,40.8,2,Black,4
BMW100560,3 Series,2013,23938.02,Semi-Auto,136918,Hybrid,0,45.8,3,Silver,3
BMW100561, X2 ,2017,32218.41,Semi-Auto,85933,Diesel,145,27.5,3.5,Red,2
BMW100562,Z4,2021,38707.17,Manual,999999,  Diesel  ,145,32.6,1.5,,4
BMW100563,2 Series,2011,18735.24,Semi-Auto,153254,Diesel,125,54,1.6,Grey,3
BMW100564,1 Series,2015,29430.56,Semi-Auto,97860,Diesel,20,17.1,3,Red,4
BMW100565,1 Series,2021,40497.19,Automatic,35367,Petrol,30,27.6,2.5,Green,4
BMW100566,6 Series,2019,33573.07,Semi-Auto,58431,Petrol,20,19.2,,White,4
BMW100567,7 Series,2008,35361.92,Manual,188252,Diesel,235,30.1,3.5,Green,4
BMW100568,3 Series,2007,12914.74,Automatic,221784,Diesel,125,22.5,4.4,Red,4
BMW100569, X3 ,2019,34305.09,Manual,67502,Diesel,,33.5,2,Grey,5
BMW100570,3 Series,2016,27980.26,Automatic,96826,Petrol,125,17.8,2.5,Silver,5
BMW100571,3 Series,2015,26367.33,Manual,110178,Diesel,20,34.3,3,,5
BMW100572,5 Series,2007,9175.57,Automatic,207352,Petrol,125,44.1,3.5,Red,4
BMW100573,X3,2021,37203.12,Manual,27576,diesel,125,44.5,2,Black,5
BMW100574,3 Series,2022,42966.84,Automatic,10268,Hybrid,20,47.9,3,Silver,5
BMW100575,X5,2020,56560.54,Automatic,32915,PETROL,20,34.7,2,Red,3
BMW100576,7 Series,2020,54250.07,Manual,50932,Petrol,150,40.1,1.6,Red,4
BMW100577,X3,2022,40288.91,Manual,24021,Petrol,150,44.2,2,Green,3
BMW100578,3 Series,2005,10203.16,Manual,222823,Petrol,125,44.7,3.5,Red,2
BMW100579,7 Series,2006,26449.62,Manual,214191,Diesel,125,31.4,4.4,White,4
BMW100580, 1 Series ,2006,10007.06,Automatic,206311,Petrol,30,35.9,2,Red,5
BMW100581,5 Series,2019,39650.41,Automatic,61481,Petrol,150,29.9,4.4,Green,4
BMW100582,5 Series,2020,36376.33,Automatic,46132,Petrol,205,31.9,2,Black,4
BMW100583,3 Series,2005,8320.43,Manual,207311,Petrol,20,46.4,,Green,3
BMW100584,1 Series,2011,15155.99,Manual,152741,Petrol,150,35.1,1.6,Green,4
BMW100585,5 Series,2014,25449.58,Automatic,113422,Hybrid,125,35,2,Silver,3
BMW100586,5 Series,2008,12893.92,Semi-Auto,190134,Petrol,30,37.2,3.5,Green,5
BMW100587,4 Series,2017,29300.18,Automatic,86552,Hybrid,150,,2,Green,4
BMW100588,X4,2015,18304.52,Manual,96087,Diesel,,33.1,1.5,Black,5
BMW100589,5 Series,2020,31237.01,Semi-Auto,52941,Hybrid,125,22.7,2,Green,4
BMW100590,6 Series,2016,38956.34,Manual,85047,Electric,125,46.4,2,Red,5
BMW100591,Z4,2013,22515.43,Automatic,145300,Petrol,150,43.9,3,Red,4
BMW100592,5 Series,2015,25095.31,Automatic,108147,  Diesel  ,30,,2.5,Green,5
BMW100593,X3,2016,20658.61,Manual,108942,Diesel,20,50.3,1.5,Red,3
BMW100594,X2,2012,23254.2,Semi-Auto,133716,  Diesel  ,145,30.3,2.5,,2
BMW100595,2 Series,2023,38506.71,Manual,7566,Petrol,125,35.7,2,Green,5
BMW100596,X5,2008,21622.04,Manual,192740,Petrol,145,40.6,2,Green,3
BMW100597,8 Series,2011,34150.12,Automatic,168740,Petrol,125,41.1,2.5,White,4
BMW100598,X1,2022,42367.08,Automatic,37423,Diesel,205,,3,Black,5
BMW100599,5 Series,2015,30062.16,Manual,98401,Diesel,145,25.6,2.5,Red,5
BMW100600,4 Series,2011,11154.53,Automatic,157503,Hybrid,0,41.1,1.5,White,5
BMW100601,4 Series,2023,42960.16,manual,21975,Diesel,150,34.1,2.5,Green,5
BMW100602,6 Series,2018,27644.97,Manual,66719,Diesel,20,25.2,1.6,White,5
BMW100603,5 Series,2017,35927.09,Semi-Auto,82061,Diesel,150,42.4,3.5,Silver,4
BMW100604,5 Series,2008,9182.4,Semi-Auto,183612,  Petrol  ,145,40.8,2,Black,4
BMW100605,1 Series,2017,32947.77,Semi-Auto,77614,Diesel,125,37,3,Red,4
BMW100606,4 Series,2010,11415.22,Manual,175766,  Diesel  ,145,35.9,1.5,Silver,3
BMW100607,6 Series,2021,37095.34,Manual,32243,Petrol,205,31,3,Silver,4
BMW100608,3 Series,2011,18058.9,Automatic,141428,Petrol,125,24,2,Grey,4
BMW100609,1 Series,2010,12763.34,Semi-Auto,164361,  Petrol  ,145,30.3,1.6,Red,4
